time_period,time_identifier,version,geographic_level,country_code,country_name,characteristic_gender,table,school_type,characteristic_admission_type,characteristic_religious_denomination,subject,qualification_type,subject_entry,total_achieving_9_1,total_achieving_9_4,total_achieving_9_5,total_achieving_a_b,total_achieving_a_e,total_achieving_level_1_pass,total_achieving_level_2_pass,percentage_achieving_9_1,percentage_achieving_9_4,percentage_achieving_9_5,percentage_achieving_a_b,percentage_achieving_a_e,percentage_achieving_level_1_pass,percentage_achieving_level_2_pass
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Roman catholic,Physical Education,GCSE,4156,4145,3547,2939,z,z,z,z,100,85,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Roman catholic,Physical Education,GCSE,2537,2527,2278,2044,z,z,z,z,100,90,81,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Roman catholic,Physical Education,GCSE,6693,6672,5825,4983,z,z,z,z,100,87,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Sikh,Physical Education,GCSE,10,10,7,6,z,z,z,z,100,70,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Sikh,Physical Education,GCSE,8,8,8,7,z,z,z,z,100,100,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Sikh,Physical Education,GCSE,18,18,15,13,z,z,z,z,100,83,72,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Church of England,Physics,GCSE,4685,4670,4350,3962,z,z,z,z,100,93,85,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Church of England,Physics,GCSE,4105,4094,3786,3387,z,z,z,z,100,92,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Church of England,Physics,GCSE,8790,8764,8136,7349,z,z,z,z,100,93,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Hindu,Physics,GCSE,51,51,51,51,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Hindu,Physics,GCSE,64,64,64,64,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Hindu,Physics,GCSE,115,115,115,115,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Jewish,Physics,GCSE,227,227,226,213,z,z,z,z,100,100,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Jewish,Physics,GCSE,262,262,262,248,z,z,z,z,100,100,95,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Jewish,Physics,GCSE,489,489,488,461,z,z,z,z,100,100,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Muslim,Physics,GCSE,109,109,109,109,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Muslim,Physics,GCSE,256,256,256,255,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Muslim,Physics,GCSE,365,365,365,364,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,No religious character,Physics,GCSE,61977,61832,58883,54047,z,z,z,z,100,95,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,No religious character,Physics,GCSE,62586,62452,59531,54301,z,z,z,z,100,95,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,No religious character,Physics,GCSE,124563,124284,118414,108348,z,z,z,z,100,95,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Other Christian faith,Physics,GCSE,1920,1920,1889,1798,z,z,z,z,100,98,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Other Christian faith,Physics,GCSE,1328,1327,1281,1212,z,z,z,z,100,96,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Other Christian faith,Physics,GCSE,3248,3247,3170,3010,z,z,z,z,100,98,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Roman catholic,Physics,GCSE,6251,6247,6034,5586,z,z,z,z,100,97,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Roman catholic,Physics,GCSE,6662,6657,6461,6012,z,z,z,z,100,97,90,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Roman catholic,Physics,GCSE,12913,12904,12495,11598,z,z,z,z,100,97,90,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Sikh,Physics,GCSE,77,77,73,64,z,z,z,z,100,95,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Sikh,Physics,GCSE,72,72,65,59,z,z,z,z,100,90,82,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Sikh,Physics,GCSE,149,149,138,123,z,z,z,z,100,93,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Church of England,Religious Studies,GCSE,11258,11064,8322,6527,z,z,z,z,98,74,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Church of England,Religious Studies,GCSE,11712,11598,9935,8515,z,z,z,z,99,85,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Church of England,Religious Studies,GCSE,22970,22662,18257,15042,z,z,z,z,99,79,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Hindu,Religious Studies,GCSE,93,93,77,67,z,z,z,z,100,83,72,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Hindu,Religious Studies,GCSE,85,85,80,79,z,z,z,z,100,94,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Hindu,Religious Studies,GCSE,178,178,157,146,z,z,z,z,100,88,82,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Jewish,Religious Studies,GCSE,411,411,381,343,z,z,z,z,100,93,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Jewish,Religious Studies,GCSE,384,383,372,353,z,z,z,z,100,97,92,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Jewish,Religious Studies,GCSE,795,794,753,696,z,z,z,z,100,95,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Muslim,Religious Studies,GCSE,484,483,467,449,z,z,z,z,100,96,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Muslim,Religious Studies,GCSE,882,882,852,812,z,z,z,z,100,97,92,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Muslim,Religious Studies,GCSE,1366,1365,1319,1261,z,z,z,z,100,97,92,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,No religious character,Religious Studies,GCSE,55647,54516,39867,31227,z,z,z,z,98,72,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,No religious character,Religious Studies,GCSE,70598,69913,58954,50809,z,z,z,z,99,84,72,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,No religious character,Religious Studies,GCSE,126245,124429,98821,82036,z,z,z,z,99,78,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Other Christian faith,Religious Studies,GCSE,3238,3193,2580,2136,z,z,z,z,99,80,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Other Christian faith,Religious Studies,GCSE,2932,2914,2531,2243,z,z,z,z,99,86,77,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Other Christian faith,Religious Studies,GCSE,6170,6107,5111,4379,z,z,z,z,99,83,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Roman catholic,Religious Studies,GCSE,25061,24616,18195,14127,z,z,z,z,98,73,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Roman catholic,Religious Studies,GCSE,26559,26313,22535,19500,z,z,z,z,99,85,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Roman catholic,Religious Studies,GCSE,51620,50929,40730,33627,z,z,z,z,99,79,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Sikh,Religious Studies,GCSE,235,235,190,153,z,z,z,z,100,81,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Sikh,Religious Studies,GCSE,197,196,180,165,z,z,z,z,99,91,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Sikh,Religious Studies,GCSE,432,431,370,318,z,z,z,z,100,86,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Church of England,Social Studies,GCSE,690,683,526,401,z,z,z,z,99,76,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Church of England,Social Studies,GCSE,1331,1323,1128,970,z,z,z,z,99,85,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Church of England,Social Studies,GCSE,2021,2006,1654,1371,z,z,z,z,99,82,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Hindu,Social Studies,GCSE,5,5,5,5,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Hindu,Social Studies,GCSE,27,27,24,22,z,z,z,z,100,89,81,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Hindu,Social Studies,GCSE,32,32,29,27,z,z,z,z,100,91,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Jewish,Social Studies,GCSE,33,33,28,20,z,z,z,z,100,85,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Jewish,Social Studies,GCSE,130,130,122,116,z,z,z,z,100,94,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Jewish,Social Studies,GCSE,163,163,150,136,z,z,z,z,100,92,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Muslim,Social Studies,GCSE,123,122,112,95,z,z,z,z,99,91,77,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Muslim,Social Studies,GCSE,214,214,205,197,z,z,z,z,100,96,92,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Muslim,Social Studies,GCSE,337,336,317,292,z,z,z,z,100,94,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,No religious character,Social Studies,GCSE,17362,17028,12218,9198,z,z,z,z,98,70,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,No religious character,Social Studies,GCSE,30355,30023,24769,20513,z,z,z,z,99,82,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,No religious character,Social Studies,GCSE,47717,47051,36987,29711,z,z,z,z,99,78,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Other Christian faith,Social Studies,GCSE,164,163,123,98,z,z,z,z,99,75,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Other Christian faith,Social Studies,GCSE,268,267,210,179,z,z,z,z,100,78,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Other Christian faith,Social Studies,GCSE,432,430,333,277,z,z,z,z,100,77,64,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Roman catholic,Social Studies,GCSE,699,686,452,324,z,z,z,z,98,65,46,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Roman catholic,Social Studies,GCSE,1394,1393,1172,957,z,z,z,z,100,84,69,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Roman catholic,Social Studies,GCSE,2093,2079,1624,1281,z,z,z,z,99,78,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Sikh,Social Studies,GCSE,19,19,10,6,z,z,z,z,100,53,32,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Sikh,Social Studies,GCSE,13,13,10,9,z,z,z,z,100,77,69,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Sikh,Social Studies,GCSE,32,32,20,15,z,z,z,z,100,63,47,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Church of England,Spanish,GCSE,2312,2289,1803,1371,z,z,z,z,99,78,59,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Church of England,Spanish,GCSE,3445,3429,2981,2444,z,z,z,z,100,87,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Church of England,Spanish,GCSE,5757,5718,4784,3815,z,z,z,z,99,83,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Hindu,Spanish,GCSE,51,51,43,38,z,z,z,z,100,84,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Hindu,Spanish,GCSE,62,62,59,57,z,z,z,z,100,95,92,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Hindu,Spanish,GCSE,113,113,102,95,z,z,z,z,100,90,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Jewish,Spanish,GCSE,134,134,125,109,z,z,z,z,100,93,81,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Jewish,Spanish,GCSE,151,151,142,127,z,z,z,z,100,94,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Jewish,Spanish,GCSE,285,285,267,236,z,z,z,z,100,94,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Muslim,Spanish,GCSE,44,44,31,23,z,z,z,z,100,70,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Muslim,Spanish,GCSE,44,44,31,23,z,z,z,z,100,70,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,No religious character,Spanish,GCSE,35003,34697,26629,20287,z,z,z,z,99,76,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,No religious character,Spanish,GCSE,47320,47016,40399,33047,z,z,z,z,99,85,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,No religious character,Spanish,GCSE,82323,81713,67028,53334,z,z,z,z,99,81,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Other Christian faith,Spanish,GCSE,956,951,789,627,z,z,z,z,99,83,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Other Christian faith,Spanish,GCSE,960,957,839,705,z,z,z,z,100,87,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Other Christian faith,Spanish,GCSE,1916,1908,1628,1332,z,z,z,z,100,85,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Roman catholic,Spanish,GCSE,4534,4499,3606,2823,z,z,z,z,99,80,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Roman catholic,Spanish,GCSE,6660,6632,5837,4840,z,z,z,z,100,88,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Roman catholic,Spanish,GCSE,11194,11131,9443,7663,z,z,z,z,99,84,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Sikh,Spanish,GCSE,38,34,14,9,z,z,z,z,89,37,24,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Sikh,Spanish,GCSE,39,38,36,29,z,z,z,z,97,92,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Sikh,Spanish,GCSE,77,72,50,38,z,z,z,z,94,65,49,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Church of England,Statistics,GCSE,409,407,359,303,z,z,z,z,100,88,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Church of England,Statistics,GCSE,445,443,395,323,z,z,z,z,100,89,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Church of England,Statistics,GCSE,854,850,754,626,z,z,z,z,100,88,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Hindu,Statistics,GCSE,13,13,13,13,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Hindu,Statistics,GCSE,13,13,12,12,z,z,z,z,100,92,92,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Hindu,Statistics,GCSE,26,26,25,25,z,z,z,z,100,96,96,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Muslim,Statistics,GCSE,2,2,2,2,z,z,z,z,100,100,100,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Muslim,Statistics,GCSE,20,20,20,18,z,z,z,z,100,100,90,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Muslim,Statistics,GCSE,22,22,22,20,z,z,z,z,100,100,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,No religious character,Statistics,GCSE,9970,9889,8074,6353,z,z,z,z,99,81,64,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,No religious character,Statistics,GCSE,7560,7503,6183,4753,z,z,z,z,99,82,63,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,No religious character,Statistics,GCSE,17530,17392,14257,11106,z,z,z,z,99,81,63,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Other Christian faith,Statistics,GCSE,189,188,176,160,z,z,z,z,99,93,85,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Other Christian faith,Statistics,GCSE,73,71,68,62,z,z,z,z,97,93,85,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Other Christian faith,Statistics,GCSE,262,259,244,222,z,z,z,z,99,93,85,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S9,state-funded mainstream,Total,Roman catholic,Statistics,GCSE,486,482,435,348,z,z,z,z,99,90,72,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S9,state-funded mainstream,Total,Roman catholic,Statistics,GCSE,351,350,319,243,z,z,z,z,100,91,69,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S9,state-funded mainstream,Total,Roman catholic,Statistics,GCSE,837,832,754,591,z,z,z,z,99,90,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,Art and Design,GCSE,145,136,94,63,z,z,z,z,94,65,43,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,Art and Design,GCSE,416,391,274,178,z,z,z,z,94,66,43,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,Art and Design,GCSE,49,46,30,20,z,z,z,z,94,61,41,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,Art and Design,GCSE,26,26,21,15,z,z,z,z,100,81,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,Art and Design,GCSE,75,72,51,35,z,z,z,z,96,68,47,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,Art and Design,GCSE,14735,14531,10031,6073,z,z,z,z,99,68,41,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,Art and Design,GCSE,23961,23737,20484,16242,z,z,z,z,99,85,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,Art and Design,GCSE,38696,38268,30515,22315,z,z,z,z,99,79,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,Art and Design,GCSE,169,166,125,88,z,z,z,z,98,74,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,Art and Design,GCSE,150,145,128,104,z,z,z,z,97,85,69,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,Art and Design,GCSE,319,311,253,192,z,z,z,z,97,79,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,Art and Design,GCSE,394,376,266,156,z,z,z,z,95,68,40,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,Art and Design,GCSE,329,316,271,212,z,z,z,z,96,82,64,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,Art and Design,GCSE,723,692,537,368,z,z,z,z,96,74,51,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Biblical Hebrew,GCSE,35,35,35,34,z,z,z,z,100,100,97,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Biblical Hebrew,GCSE,100,100,97,87,z,z,z,z,100,97,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,Biblical Hebrew,GCSE,135,135,132,121,z,z,z,z,100,98,90,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,Biblical Hebrew,GCSE,98,92,86,77,z,z,z,z,94,88,79,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,Biblical Hebrew,GCSE,294,294,279,253,z,z,z,z,100,95,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,Biblical Hebrew,GCSE,392,386,365,330,z,z,z,z,98,93,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Biology,GCSE,45581,45498,43743,40740,z,z,z,z,100,96,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Biology,GCSE,46476,46407,44885,42404,z,z,z,z,100,97,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,Biology,GCSE,92057,91905,88628,83144,z,z,z,z,100,96,90,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,FE 14-16 Colleges,Total,Total,Biology,GCSE,24,22,13,7,z,z,z,z,92,54,29,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,FE 14-16 Colleges,Total,Total,Biology,GCSE,21,21,13,11,z,z,z,z,100,62,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,FE 14-16 Colleges,Total,Total,Biology,GCSE,45,43,26,18,z,z,z,z,96,58,40,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,Biology,GCSE,1758,1752,1672,1552,z,z,z,z,100,95,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,Biology,GCSE,1559,1554,1497,1411,z,z,z,z,100,96,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,Biology,GCSE,3317,3306,3169,2963,z,z,z,z,100,96,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,Biology,GCSE,6119,6105,5973,5694,z,z,z,z,100,98,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,Biology,GCSE,6692,6682,6615,6450,z,z,z,z,100,99,96,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,Biology,GCSE,12811,12787,12588,12144,z,z,z,z,100,98,95,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,Biology,GCSE,175,158,72,45,z,z,z,z,90,41,26,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,Biology,GCSE,87,76,30,12,z,z,z,z,87,34,14,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,Biology,GCSE,262,234,102,57,z,z,z,z,89,39,22,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,Biology,GCSE,16,16,13,8,z,z,z,z,100,81,50,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,Biology,GCSE,15,15,11,9,z,z,z,z,100,73,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,Biology,GCSE,31,31,24,17,z,z,z,z,100,77,55,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,Biology,GCSE,11277,11214,10004,8827,z,z,z,z,99,89,78,z,z,z,z
